x	y	z	Event	Energy	Time
-5.4985311437e-01 7.1850437550e+00 1.6581547729e+05 1 1.0899163778e+03 2.1542753744e-01
-7.7289920387e-01 7.3076138219e+00 1.4792166384e+05 1 2.3811668646e+03 2.0861469551e-01
-8.1166722038e-01 7.3190965406e+00 1.4463210575e+05 1 1.7330939779e+03 2.0736223821e-01
-8.3497594388e-01 7.3258938413e+00 1.4248720195e+05 1 1.2170022299e+03 2.0654559349e-01
-8.6097818544e-01 7.3347885940e+00 1.4034844521e+05 1 1.3182631971e+03 2.0573128919e-01
-8.7333787728e-01 7.3406263014e+00 1.3935687517e+05 1 1.1373976405e+03 2.0535376158e-01
-8.8865903469e-01 7.3517969619e+00 1.3751583402e+05 1 2.1292172364e+03 2.0465280872e-01
-8.9191621327e-01 7.3550125937e+00 1.3709482023e+05 1 4.0802991303e+03 2.0449251312e-01
-9.3750397113e-01 7.3993408404e+00 1.3183881027e+05 1 1.2039038309e+03 2.0249135484e-01
-9.3890650413e-01 7.4008770373e+00 1.3166014446e+05 1 2.5632602570e+03 2.0242333012e-01
-1.0885637291e+00 7.4525364799e+00 1.1853183983e+05 1 2.7807147949e+03 1.9742489769e-01
-1.0891735799e+00 7.4528699925e+00 1.1847214622e+05 1 1.9306443269e+03 1.9740217012e-01
-1.1069353251e+00 7.4621170030e+00 1.1628322113e+05 1 1.2345790280e+03 1.9656876520e-01
-1.1306690125e+00 7.4791566919e+00 1.1249780148e+05 1 1.2253390246e+03 1.9512751569e-01
-1.1660727851e+00 7.5605811653e+00 1.0361004301e+05 1 1.0725150538e+03 1.9174361701e-01
-1.0337087440e+00 7.5303808458e+00 6.9693654984e+04 1 1.4653353327e+03 1.7883039583e-01
-9.0826786211e-01 7.5630295959e+00 5.8515407394e+04 1 6.1751472565e+03 1.7457442471e-01
4.0868251288e+03 -7.8719821545e+04 1.0711578811e+05 1 2.5025552736e+03 2.3896014260e-01
2.1554578794e+04 -1.1436695292e+05 1.4366587632e+05 1 2.1746479620e+02 2.7905383043e-01
2.4323831085e+04 -1.1213783057e+05 1.4896862114e+05 1 9.7730571116e+03 2.8494159103e-01
7.2567832399e+04 -8.1352789385e+04 2.1736899383e+05 1 8.4247587766e+03 3.5914853976e-01
1.1074712373e+05 -3.3100251981e+04 2.2940427707e+05 1 1.5714188851e+04 4.1635059005e-01
2.4323831085e+04 -1.1213783057e+05 1.4896862114e+05 1 2.4261294302e+03 2.8494159103e-01
2.1554578794e+04 -1.1436695292e+05 1.4366587632e+05 1 1.8063585034e+04 2.7905383043e-01
4.0868251288e+03 -7.8719821545e+04 1.0711578811e+05 1 1.9580944879e+03 2.3896014260e-01
-8.3303209672e-01 7.6182027631e+00 5.2145158606e+04 1 1.5731910191e+03 1.7214903774e-01
-7.8235951050e-01 7.6396924586e+00 4.7406533614e+04 1 1.8616418099e+03 1.7034486978e-01
-6.8464520447e-01 7.6684922091e+00 3.7632432959e+04 1 1.0164131246e+03 1.6662351221e-01
-5.1626740110e-01 7.2233564913e+00 -3.8329305668e+03 1 1.0598694890e+03 1.5083613782e-01
-4.7509007170e-01 7.1217618016e+00 -8.9739664393e+03 1 1.5251986617e+03 1.4887875831e-01
-4.5845078333e-01 7.0624480182e+00 -1.2374031654e+04 1 3.2185922814e+03 1.4758422978e-01
-5.1714525181e+03 1.3696797633e+03 -1.1883036815e+04 1 2.1832753448e+03 1.5883434275e-01
-5.1714525181e+03 1.3696797633e+03 -1.1883036815e+04 1 1.2011045175e+03 1.5883434275e-01
-3.9811590069e-01 6.7332899768e+00 -2.4682279430e+04 1 1.2192395754e+03 1.4289803284e-01
-3.7619157340e-01 6.4844175370e+00 -3.5617762511e+04 1 1.1731010121e+03 1.3873449790e-01
-2.5973191350e-01 5.9330662554e+00 -5.4377709834e+04 1 1.9512248596e+03 1.3159190661e-01
-2.0678098600e-01 4.9695097759e+00 -7.9680988412e+04 1 1.1964454677e+03 1.2195803460e-01
7.3915353654e-02 3.8743281091e+00 -1.0809871516e+05 1 1.7740656908e+03 1.1113838223e-01
1.5406015990e-01 3.5520253365e+00 -1.1554630734e+05 1 1.6621975084e+03 1.0830281588e-01
1.6995383503e-01 3.4808445146e+00 -1.1719143072e+05 1 1.9974567195e+03 1.0767645822e-01
1.7474639442e-01 3.4539674896e+00 -1.1781278426e+05 1 1.2693166387e+03 1.0743988658e-01
2.1527161508e-01 3.1626107609e+00 -1.2453842979e+05 1 4.9612216600e+03 1.0487919164e-01
8.8259320348e+04 2.5111732601e+04 -1.1250643736e+05 1 5.4625720003e+03 1.7163104321e-01
1.8746995927e+05 5.6868113833e+04 -1.3638550582e+05 1 2.9614640837e+03 2.5105585190e-01
2.4167233301e+05 9.4090628938e+04 -1.3519061027e+05 1 1.2613354269e+03 3.0338087954e-01
2.6101044595e+05 1.0709448757e+05 -1.2559867943e+05 1 2.3223340335e+03 3.2734142066e-01
2.8864601665e+05 1.2133219025e+05 -1.2590790489e+05 1 2.5225607102e+03 3.5762979612e-01
3.1171227197e+05 1.3507858109e+05 -1.3543499102e+05 1 2.2048041648e+02 3.8635202544e-01
3.1524582535e+05 1.3311999008e+05 -1.3722994131e+05 1 1.9908001289e+02 3.9128475721e-01
3.1524582535e+05 1.3311999008e+05 -1.3722994131e+05 1 1.7406375802e+03 3.9128475721e-01
3.1493698323e+05 1.3326131999e+05 -1.3712748334e+05 1 1.5496240838e+03 3.9087311961e-01
2.6101044595e+05 1.0709448757e+05 -1.2559867943e+05 1 1.6533001537e+03 3.2734142066e-01
2.4167233301e+05 9.4090628938e+04 -1.3519061027e+05 1 1.1181762775e+04 3.0338087954e-01
8.8259320348e+04 2.5111732601e+04 -1.1250643736e+05 1 1.9776743922e+03 1.7163104321e-01
2.1891308971e-01 2.7140287887e+00 -1.3386201644e+05 1 9.9300599001e+02 1.0132936948e-01
2.1522705180e-01 2.1885226534e+00 -1.4523766455e+05 1 1.5658515435e+02 9.6998254691e-02
-2.0220133023e+02 -2.3098280445e+02 -1.4521783807e+05 1 1.7032492887e+03 9.7920768740e-02
-2.0220133023e+02 -2.3098280445e+02 -1.4521783807e+05 1 1.3684451709e+03 9.7920768740e-02
2.1164128738e-01 1.9813981304e+00 -1.4984891986e+05 1 8.5008521978e+02 9.5242585525e-02
-1.0466903481e+03 -2.1750544325e+03 -1.4966363032e+05 1 2.1316635425e+03 1.0130292405e-01
-1.0466903481e+03 -2.1750544325e+03 -1.4966363032e+05 1 1.6231437732e+03 1.0130292405e-01
1.9239066466e-01 1.7271381473e+00 -1.5561987531e+05 1 1.0695840953e+03 9.3045377405e-02
1.5842094867e-01 1.3106375611e+00 -1.6818913791e+05 1 4.0579887885e+03 8.8259812369e-02
-5.0683560201e-03 7.5949115905e-01 -1.8901882015e+05 1 8.6727612217e+03 8.0329213796e-02
-1.8966232078e-01 4.1657445213e-01 -2.1070226857e+05 1 1.9728992897e+03 7.2073558391e-02
-3.9153049409e+04 -5.3186566076e+04 -2.1213681814e+05 1 2.8042275761e+03 1.2283416460e-01
5.3873400219e+03 -3.8016290741e+04 -2.5104304335e+05 1 1.3911266597e+03 1.7057617499e-01
3.2989763662e+04 -2.5966380223e+04 -2.7531076302e+05 1 1.3770231724e+03 2.0328533607e-01
5.6171631913e+04 -2.9618130424e+04 -2.8679808301e+05 1 7.0164771025e+02 2.2595020669e-01
7.8440829340e+04 -3.8017832385e+04 -2.9449434179e+05 1 1.1694757191e+03 2.4797706605e-01
9.4464217600e+04 -5.0334078060e+04 -3.0080957870e+05 1 1.8920605506e+03 2.6683605416e-01
1.1181610864e+05 -6.3536022523e+04 -3.0080719722e+05 1 2.2445275688e+03 2.8648884169e-01
1.2945845528e+05 -7.2246467846e+04 -2.9803515517e+05 1 1.3661165410e+03 3.0508616890e-01
1.4837159024e+05 -8.4598040402e+04 -2.9623707140e+05 1 2.0550040707e+03 3.2679328208e-01
1.6582501640e+05 -9.8571832813e+04 -2.9678194267e+05 1 1.8632235183e+03 3.4859865115e-01
1.8642926587e+05 -1.0753983943e+05 -2.8417283678e+05 1 1.3871644961e+03 3.7422757396e-01
2.0437532526e+05 -1.1081500611e+05 -2.7414721446e+05 1 2.5378781259e+03 3.9569070687e-01
2.1839810266e+05 -1.3162923301e+05 -2.6449650721e+05 1 3.3356434177e+03 4.2351861279e-01
2.4423858588e+05 -1.4041609707e+05 -2.5194181182e+05 1 3.6255218951e+03 4.5528923153e-01
2.6335401066e+05 -1.4074916022e+05 -2.2620274885e+05 1 1.5552396641e+04 4.8994384072e-01
1.1181610864e+05 -6.3536022523e+04 -3.0080719722e+05 1 1.1966175131e+03 2.8648884169e-01
5.3873400219e+03 -3.8016290741e+04 -2.5104304335e+05 1 4.5662345882e+03 1.7057617499e-01
-3.9474016805e-02 1.6091500619e-01 -2.4040431436e+05 1 1.8043368244e+03 6.0764947756e-02
-2.1146828164e-02 1.2953455168e-01 -2.4368894048e+05 1 1.0760261736e+03 5.9514375448e-02
-2.8471020427e-02 8.3231239479e-02 -2.5172991002e+05 1 1.7896607773e+03 5.6452896705e-02
-3.5570281310e-02 4.9020014905e-02 -2.5750543063e+05 1 1.6393266074e+03 5.4253953856e-02
-6.3730972579e-03 8.7984393122e-03 -2.7696894859e+05 1 1.5147523616e+03 4.6843512364e-02
0.0000000000e+00 0.0000000000e+00 -2.8072060711e+05 1 5.6969205960e+03 4.5415124949e-02
-1.3258680202e+01 -1.1213013127e+01 3.0332113050e+05 1 1.4510722655e+03 2.6778100766e-01
-1.2957971553e+01 -9.9139309746e+00 2.8255188233e+05 1 2.8707887040e+03 2.5987336042e-01
-1.2781271557e+01 -9.2973752617e+00 2.7211748984e+05 1 1.9241326172e+03 2.5590058851e-01
-1.2711550716e+01 -9.0507139088e+00 2.6808903405e+05 1 3.5098150262e+03 2.5436680155e-01
1.0678634079e+05 4.5034820207e+04 3.1651755983e+05 1 1.1768504054e+03 3.2229812707e-01
1.4484711778e+05 8.4463879569e+04 3.1958675586e+05 1 2.4760577652e+01 3.5224946857e-01
1.4484711778e+05 8.4463879569e+04 3.1958675586e+05 1 1.2460174204e+02 3.5224946857e-01
1.4480405355e+05 8.5423638552e+04 3.1857505570e+05 1 1.4808968635e+02 3.5446850028e-01
1.4468500406e+05 8.6549622088e+04 3.1755353149e+05 1 1.3564651600e+02 3.5690338786e-01
1.4462449619e+05 8.7739930047e+04 3.1661433843e+05 1 7.9378094826e+02 3.5934121417e-01
1.4511564718e+05 8.8964748111e+04 3.1522955252e+05 1 1.0461064383e+03 3.6241852852e-01
1.4642659156e+05 9.0547719457e+04 3.1370673941e+05 1 1.5373022672e+03 3.6664108390e-01
1.4729017003e+05 9.1267900757e+04 3.1043714867e+05 1 1.2401853396e+02 3.7252992787e-01
1.4750388160e+05 9.1370398333e+04 3.1009598396e+05 1 1.1770895547e+03 3.7333913916e-01
1.5067700206e+05 9.1461379107e+04 3.0830269071e+05 1 2.9407827458e+03 3.8168167995e-01
1.5067700206e+05 9.1461379107e+04 3.0830269071e+05 1 1.3998643147e+03 3.8168167995e-01
1.4750388160e+05 9.1370398333e+04 3.1009598396e+05 1 1.8983163727e+03 3.7333913916e-01
-1.2667620054e+01 -8.5951548397e+00 2.5939344998e+05 1 1.2406436144e+03 2.5105606525e-01
-1.2650556974e+01 -8.3470987082e+00 2.5466649223e+05 1 2.1712951879e+03 2.4925633456e-01
-1.2631333992e+01 -7.9642157818e+00 2.4668728041e+05 1 6.0907228131e+03 2.4621834860e-01
-1.2022544560e+04 -4.8937775285e+03 2.4815532978e+05 1 2.2151362296e+03 2.6850559390e-01
-1.2022544560e+04 -4.8937775285e+03 2.4815532978e+05 1 1.7265394957e+03 2.6850559390e-01
-1.2624980772e+01 -7.8977374853e+00 2.4535305457e+05 1 4.3629100929e+03 2.4571035871e-01
-4.0574169579e+04 2.0315379871e+03 2.6476005504e+05 1 2.8444683490e+03 2.8563012069e-01
-6.1388492022e+04 -9.7749734938e+03 2.8656397754e+05 1 1.2789149068e+03 3.1625919033e-01
-7.1481226067e+04 -2.2320788069e+04 2.9652272955e+05 1 7.4552218732e+02 3.3527996154e-01
-7.4963952609e+04 -3.0238648864e+04 3.0733167139e+05 1 8.9220268766e+01 3.4958983976e-01
-7.4803785117e+04 -3.1919805495e+04 3.0856705281e+05 1 9.1979761333e+02 3.5182981485e-01
-7.5410862275e+04 -4.2132079234e+04 3.1038431602e+05 1 1.0350974707e+03 3.6301522810e-01
-7.3184085426e+04 -5.5111035641e+04 3.0557142523e+05 1 1.1432195820e+03 3.7820681862e-01
-6.7349700224e+04 -6.7438425730e+04 3.0360305843e+05 1 7.4601727366e+02 3.9340887169e-01
-5.6797219852e+04 -7.3677037152e+04 3.0168322396e+05 1 4.2687298446e+02 4.0743191934e-01
-4.8795369647e+04 -8.0961718260e+04 3.0284610902e+05 1 7.6897699137e+02 4.1996325522e-01
-4.0333311393e+04 -8.6547758729e+04 3.0851062247e+05 1 9.5243634135e+02 4.3341263910e-01
-3.1195898899e+04 -9.1597593723e+04 3.1215332763e+05 1 1.8346212659e+03 4.4643457937e-01
-2.1477626129e+04 -9.6766353048e+04 3.1350140968e+05 1 5.5144248392e+02 4.5974443344e-01
-1.6589200657e+04 -9.8396281024e+04 3.1183590972e+05 1 1.8061947536e+03 4.6668485264e-01
-5.6390639317e+03 -9.5343273859e+04 3.1109629954e+05 1 5.7654013271e+02 4.8214791459e-01
-1.7689478299e+03 -9.0858329225e+04 3.1116516055e+05 1 1.7263212056e+03 4.9106351648e-01
5.4333360675e+03 -8.6325059469e+04 3.1502411608e+05 1 3.7586953370e+03 5.0510749908e-01
1.0607357137e+04 -8.7544134301e+04 3.1711334906e+05 1 1.5766047251e+03 5.1456824953e-01
5.4333360675e+03 -8.6325059469e+04 3.1502411608e+05 1 2.1795621989e+03 5.0510749908e-01
-1.7689478299e+03 -9.0858329225e+04 3.1116516055e+05 1 1.7560994807e+03 4.9106351648e-01
-1.6589200657e+04 -9.8396281024e+04 3.1183590972e+05 1 3.4407785971e+03 4.6668485264e-01
-7.4803785117e+04 -3.1919805495e+04 3.0856705281e+05 1 1.2569071667e+03 3.5182981485e-01
-1.2244054024e+01 -7.0110476831e+00 2.2522221989e+05 1 1.0811822047e+04 2.3804579800e-01
-1.2212127456e+01 -6.9527574630e+00 2.2379560093e+05 1 1.1088456163e+03 2.3750263094e-01
-1.1564141803e+01 -5.8327573802e+00 1.9501443767e+05 1 4.1252967351e+03 2.2654457108e-01
-1.0971796101e+01 -4.7906410124e+00 1.6426648892e+05 1 2.2479937242e+03 2.1483768628e-01
-1.0729928188e+01 -4.0687664484e+00 1.3515696804e+05 1 2.9582544083e+03 2.0375461454e-01
-1.0629725553e+01 -3.8443466127e+00 1.2459483382e+05 1 1.9525311938e+03 1.9973321968e-01
-1.0310709239e+01 -3.0623063204e+00 9.6247826432e+04 1 5.1259134206e+03 1.8894046925e-01
1.7587982915e+04 1.2802367531e+05 1.6125296365e+05 1 4.2428519267e+03 2.7774588290e-01
5.2568787801e+04 2.1251465839e+05 2.2593568874e+05 1 1.3700727312e+03 3.4857860853e-01
5.3512615607e+04 2.2740173535e+05 2.3821320411e+05 1 2.5039107696e+03 3.6139679227e-01
6.9486106053e+04 2.5779515527e+05 2.9148531359e+05 1 2.2429348338e+03 4.0518035367e-01
5.3512615607e+04 2.2740173535e+05 2.3821320411e+05 1 9.0997751510e+03 3.6139679227e-01
5.2568787801e+04 2.1251465839e+05 2.2593568874e+05 1 1.2573160786e+03 3.4857860853e-01
-1.0157872490e+01 -2.9346511390e+00 8.3405201362e+04 1 4.1526989391e+03 1.8405081336e-01
-9.8877338122e+00 -2.8466919793e+00 6.6477290520e+04 1 2.6223926900e+03 1.7760574135e-01
-9.1195164056e+00 -2.7773228866e+00 3.9732595114e+04 1 1.2707634047e+03 1.6742306413e-01
-7.8816738283e+00 -2.0863402730e+00 -9.2419059620e+03 1 2.0449863823e+03 1.4877669925e-01
-7.5584165713e+00 -1.8863233364e+00 -2.1682473763e+04 1 1.2877496681e+03 1.4404012603e-01
-7.3262395350e+00 -1.7275540734e+00 -3.2314914562e+04 1 7.9661912620e+02 1.3999197235e-01
-1.0223965857e+04 2.5951362563e+03 -3.0228443284e+04 1 2.7269897462e+03 1.5083087115e-01
-3.8925780471e+04 9.6908774802e+03 -2.2900093802e+04 1 5.4369586203e+02 1.8247225383e-01
-4.3450268327e+04 9.5601446345e+03 -1.2196258950e+04 1 2.0211248902e+04 1.9591248540e-01
-4.3450268327e+04 9.5601446345e+03 -1.2196258950e+04 1 1.9254462773e+03 1.9591248540e-01
-3.8925780471e+04 9.6908774802e+03 -2.2900093802e+04 1 3.1686334296e+03 1.8247225383e-01
-1.0223965857e+04 2.5951362563e+03 -3.0228443284e+04 1 1.0934426082e+03 1.5083087115e-01
-6.1985589316e+00 -1.1750807621e+00 -7.8964946186e+04 1 1.0071814582e+03 1.2223063537e-01
-5.8389768805e+00 -9.8917621654e-01 -9.1652734533e+04 1 1.4331691307e+03 1.1739994072e-01
-5.3417453492e+00 -7.0067371069e-01 -1.0976500132e+05 1 3.2424947503e+02 1.1050395467e-01
-3.8070263458e+01 3.0930102446e+03 -1.0945786430e+05 1 1.5163941638e+03 1.1654054302e-01
4.5616899415e+02 7.2939478102e+03 -1.0934627774e+05 1 3.3837306794e+03 1.2565225287e-01
4.5616899415e+02 7.2939478102e+03 -1.0934627774e+05 1 1.3432075115e+03 1.2565225287e-01
-3.8070263458e+01 3.0930102446e+03 -1.0945786430e+05 1 1.1446259502e+03 1.1654054302e-01
-3.7523684868e+00 -5.5608318973e-01 -1.5414362807e+05 1 2.5638643687e+03 9.3607436705e-02
-3.7321990939e+00 -5.5328833437e-01 -1.5473866849e+05 1 1.7654987505e+03 9.3380883710e-02
-3.6266493957e+00 -5.3587233546e-01 -1.5828155515e+05 1 1.2460156777e+03 9.2031981125e-02
-3.5253599835e+00 -5.1062273540e-01 -1.6179482180e+05 1 2.2337947810e+03 9.0694356003e-02
-2.2181089043e+00 -1.6231891260e-01 -1.9659040590e+05 1 1.1982695325e+03 7.7446448169e-02
-2.0641686668e+00 -1.4730375082e-01 -2.0096896819e+05 1 2.3054086533e+03 7.5779374961e-02
-1.8435673542e+00 -1.1254081541e-01 -2.0717976940e+05 1 3.1791025026e+03 7.3414703930e-02
-1.5065340059e+00 -8.7631259729e-03 -2.2012761404e+05 1 1.6561688677e+03 6.8485003645e-02
-1.1473780163e+00 -6.5311115036e-03 -2.3425139008e+05 1 1.2401988678e+03 6.3107585689e-02
-1.0505225972e+00 -1.1698964624e-02 -2.3767315758e+05 1 2.1757544036e+03 6.1804798584e-02
-7.8942518124e-01 -3.9886819504e-02 -2.4697046617e+05 1 1.1679238330e+03 5.8264986795e-02
-4.1926248021e-01 -6.2275026086e-03 -2.6312537467e+05 1 9.9576640664e+03 5.2114246731e-02
-3.8876852304e-01 -3.9598474498e-04 -2.6460165422e+05 1 2.2627669280e+03 5.1552175407e-02
-3.3817591702e-01 7.7898519264e-03 -2.6702281998e+05 1 1.5450750636e+03 5.0630352855e-02
-3.2651144694e-01 9.9438847696e-03 -2.6763163298e+05 1 1.0707923648e+03 5.0398556438e-02
-3.2374009324e-01 1.0410669504e-02 -2.6778534819e+05 1 1.3164891233e+03 5.0340031677e-02
-2.7475358341e-01 2.2214373906e-02 -2.7065377791e+05 1 2.7548595580e+03 4.9247920155e-02
-1.5131804477e-01 -2.9367850715e-03 -2.8079142819e+05 1 1.3828450958e+03 4.5388162471e-02
0.0000000000e+00 0.0000000000e+00 -2.9904460251e+05 1 1.6341227034e+03 3.8438542508e-02
-1.1406064644e+01 1.0658018703e+00 3.1263791788e+05 1 1.7679062314e+03 2.7132823815e-01
3.1872134815e+03 -3.8611755013e+02 3.1555542940e+05 1 3.5817996336e+03 2.7933868417e-01
-1.0618239384e+01 1.1347537361e+00 2.8538413064e+05 1 2.0752789090e+03 2.6095169455e-01
-1.0382888994e+01 1.1581090463e+00 2.7787914135e+05 1 8.7948909122e+01 2.5809426259e-01
-9.1451028267e+02 -7.6436274330e+02 2.7800676862e+05 1 7.2743652178e+03 2.6022989342e-01
-9.1451028267e+02 -7.6436274330e+02 2.7800676862e+05 1 1.7237315094e+03 2.6022989342e-01
-1.0337272175e+01 1.1689632433e+00 2.7649015483e+05 1 4.3103076950e+03 2.5756542318e-01
-1.0325379041e+01 1.1718269025e+00 2.7611162247e+05 1 6.6999564963e+02 2.5742130168e-01
-3.0963683052e+03 -4.1489453221e+03 2.7663582947e+05 1 5.4616408780e+03 2.6730765252e-01
-3.0963683052e+03 -4.1489453221e+03 2.7663582947e+05 1 1.9139273727e+03 2.6730765252e-01
-9.8374352888e+00 1.2363323109e+00 2.6020823689e+05 1 1.1865660125e+04 2.5136628628e-01
-9.7945139098e+00 1.2426529814e+00 2.5866942239e+05 1 2.5670487286e+03 2.5078040196e-01
-9.3427579330e+00 1.4263769987e+00 2.4444623533e+05 1 1.4268950938e+03 2.4536510288e-01
-9.1645230310e+00 1.4969561274e+00 2.3857315660e+05 1 1.2237927678e+03 2.4312900236e-01
-9.0119566225e+00 1.5674113947e+00 2.3371050271e+05 1 1.9480516035e+03 2.4127760841e-01
-7.2266740968e+00 2.1132151615e+00 1.8299694254e+05 1 4.4466304036e+03 2.2196907007e-01
-6.5423284006e+00 2.0458298060e+00 1.6397179064e+05 1 4.9558464200e+03 2.1472548832e-01
-6.2338129307e+00 2.1038686697e+00 1.5601161604e+05 1 1.2806721722e+03 2.1169475461e-01
-5.3631525371e+00 2.1932424513e+00 1.3344236454e+05 1 2.6134012674e+04 2.0310180515e-01
-4.8426279814e+00 2.2396088610e+00 1.2134482127e+05 1 1.5533257614e+03 1.9849582426e-01
-4.7011776594e+00 2.2560146194e+00 1.1787912994e+05 1 1.0620976373e+03 1.9717630782e-01
-4.2685499579e+00 2.2635507202e+00 1.0807254503e+05 1 5.6394481747e+02 1.9344257981e-01
1.7060109121e+03 -1.8148836765e+04 1.1058759839e+05 1 1.9679216796e+03 2.0733639385e-01
3.7747816142e+03 -7.4087455406e+04 9.7089423018e+04 1 1.0146415718e+04 2.5152966179e-01
3.9833705214e+04 -1.8875026004e+05 1.2016183909e+05 1 4.1739294014e+03 3.4360604024e-01
7.1656560655e+04 -2.3765205749e+05 1.4027103083e+05 1 2.4056676246e+03 3.9678319498e-01
1.1403652923e+05 -2.4297194406e+05 1.5349165601e+05 1 3.6481844783e+03 4.3863237705e-01
1.5070388377e+05 -2.1857697088e+05 1.4691652939e+05 1 7.3652132434e+03 4.8127805038e-01
1.6723715670e+05 -1.8716785116e+05 1.1325509988e+05 1 1.1358143539e+04 5.2892170923e-01
1.7273404268e+05 -1.6500005662e+05 9.7832575881e+04 1 2.9107768835e+03 5.6731518785e-01
1.7273404268e+05 -1.6500005662e+05 9.7832575881e+04 1 1.0395779451e+03 5.6731518785e-01
1.5070388377e+05 -2.1857697088e+05 1.4691652939e+05 1 1.4791164838e+03 4.8127805038e-01
7.1656560655e+04 -2.3765205749e+05 1.4027103083e+05 1 1.9388228887e+03 3.9678319498e-01
3.7747816142e+03 -7.4087455406e+04 9.7089423018e+04 1 3.5973413574e+03 2.5152966179e-01
1.7060109121e+03 -1.8148836765e+04 1.1058759839e+05 1 4.8466912572e+03 2.0733639385e-01
-3.2066922479e+00 2.0684490039e+00 8.7488985695e+04 1 1.3980513886e+04 1.8560566675e-01
-3.1344167976e+00 2.0507355797e+00 8.6185260999e+04 1 1.4711711731e+03 1.8510929120e-01
-3.0086896330e+00 2.0153943766e+00 8.3807278302e+04 1 1.2330096715e+03 1.8420390647e-01
-2.8621068764e+00 1.9784352301e+00 7.9950689092e+04 1 1.8537886761e+03 1.8273556239e-01
-2.8010748447e+00 1.9626081781e+00 7.8225520939e+04 1 1.3261000995e+03 1.8207872802e-01
-2.6866930747e+00 1.9418222061e+00 7.4992310710e+04 1 1.1376969261e+03 1.8084772711e-01
-2.1664525539e+00 1.9302870018e+00 6.1369315311e+04 1 1.3725089161e+03 1.7566095705e-01
-1.7592188076e+00 1.8524440306e+00 4.9283158966e+04 1 6.3333679196e+03 1.7105931805e-01
-1.7465143035e+00 1.8493996966e+00 4.8923321241e+04 1 1.5826346931e+03 1.7092231476e-01
-1.6481214983e+00 1.8259422615e+00 4.5966442576e+04 1 1.0291526602e+03 1.6979652369e-01
-1.6400847614e+00 1.8237781520e+00 4.5712970361e+04 1 2.8615852016e+03 1.6970001762e-01
-1.1296015983e+00 1.6951473717e+00 3.0964314646e+04 1 1.0886756412e+03 1.6408466987e-01
7.7082965763e-02 1.2114537641e+00 -8.5079587453e+03 1 1.0161863358e+03 1.4905614929e-01
2.0002855491e-01 1.1694771786e+00 -1.2371019205e+04 1 1.9294406392e+03 1.4758534267e-01
1.3377021658e+00 4.5542677241e-01 -5.3129054081e+04 1 1.3256600799e+03 1.3206729256e-01
1.4805146675e+00 3.2669583859e-01 -6.0605724330e+04 1 1.2662414473e+03 1.2922065543e-01
1.5089794779e+00 2.8371756445e-01 -6.3570494035e+04 1 2.4931050809e+03 1.2809186108e-01
9.5915775149e+03 1.5876638031e+04 -6.0775482418e+04 1 1.0263824109e+04 1.5246040438e-01
2.1335731133e+03 2.7006057479e+04 -8.1112857400e+04 1 2.4829061868e+03 1.8772613754e-01
2.1335731133e+03 2.7006057479e+04 -8.1112857400e+04 1 1.3749033502e+03 1.8772613754e-01
9.5915775149e+03 1.5876638031e+04 -6.0775482418e+04 1 1.1102145086e+03 1.5246040438e-01
1.6043279321e+00 3.9508303187e-02 -8.0171426768e+04 1 3.5322581493e+03 1.2177129172e-01
1.6718946502e+00 -1.1219636882e-01 -9.5018719166e+04 1 1.1168063901e+03 1.1611839704e-01
1.6447408280e+00 -2.1052853307e-01 -1.0979340853e+05 1 3.2258622260e+03 1.1049314554e-01
1.5123995002e+00 -4.4855801716e-01 -1.3217341350e+05 1 1.5886064096e+03 1.0197228116e-01
1.4754731876e+00 -5.9731838322e-01 -1.4146112795e+05 1 1.1909816928e+03 9.8436118054e-02
7.3076558874e-01 -1.2203005284e-01 -2.0260748884e+05 1 1.3111584214e+03 7.5155537189e-02
6.2060038118e-01 -6.1636202693e-02 -2.1005427667e+05 1 3.4335786193e+03 7.2320282116e-02
5.7615293203e-01 -2.5148650590e-02 -2.1344619431e+05 1 1.6749556489e+03 7.1028859385e-02
3.3401738930e-01 2.4146234284e-02 -2.3706642645e+05 1 1.0666586465e+03 6.2035805609e-02
1.5768681750e-01 4.2433843390e-02 -2.5203397539e+05 1 4.1469588633e+03 5.6337133743e-02
1.2912650091e-01 4.2246005092e-02 -2.5467144079e+05 1 2.3249499787e+03 5.5332958037e-02
-2.7510753529e-02 3.6041047144e-02 -2.7541417035e+05 1 5.7484988627e+02 4.7435473913e-02
-5.0987273474e+03 2.2915373045e+03 -2.7479380257e+05 1 6.3583874421e+02 5.4884697926e-02
-1.4075606482e+04 1.0367062142e+04 -2.7387360402e+05 1 1.8533504666e+03 7.2564985686e-02
-1.7337983665e+04 1.3373712346e+04 -2.7034492761e+05 1 7.6115613041e+03 8.1983129358e-02
-1.7337983665e+04 1.3373712346e+04 -2.7034492761e+05 1 1.1561852491e+03 8.1983129358e-02
-1.4075606482e+04 1.0367062142e+04 -2.7387360402e+05 1 2.6253307005e+03 7.2564985686e-02
-5.0987273474e+03 2.2915373045e+03 -2.7479380257e+05 1 1.5874431492e+03 5.4884697926e-02
-5.4635403784e-02 2.8060042252e-02 -2.8582489100e+05 1 2.0806695800e+03 4.3471748721e-02
-2.9603620315e-02 -2.8584484443e-02 -3.0331381365e+05 1 2.4065700759e+03 3.6813105821e-02
-3.7286873632e-03 -8.6166584538e-03 -3.1538702740e+05 1 6.2099299351e+02 3.2216412933e-02
