x	y	z	Event	Energy	Time
0.0000000000e+00 0.0000000000e+00 -3.1717592536e+05 3 1.0437874338e+04 3.1535317214e-02
1.4030609121e-02 -1.9614912698e-02 -3.0661583608e+05 3 3.4327767698e+04 3.5555910765e-02
4.2044105411e-01 6.6330583797e-02 -2.6696041429e+05 3 5.6843490641e+03 5.0654113508e-02
4.5912795187e-01 1.2189988642e-01 -2.6182300301e+05 3 3.3131803918e+03 5.2610105927e-02
5.0737737345e-01 1.6969386601e-01 -2.5671649616e+05 3 2.0651872890e+04 5.4554332076e-02
7.4159854017e-01 4.7844870067e-01 -2.3182508577e+05 3 1.3723008911e+04 6.4031364910e-02
8.2026433705e-01 5.1942099046e-01 -2.2263906088e+05 3 1.0937351681e+04 6.7528807694e-02
9.0444130067e-01 6.1116131682e-01 -2.1428771074e+05 3 9.1331047984e+03 7.0708460912e-02
9.2880019933e-01 7.2860662189e-01 -2.0602482904e+05 3 4.2022525106e+02 7.3854431474e-02
9.3074328863e-01 7.3712809063e-01 -2.0552837916e+05 3 3.0777775206e+04 7.4043447477e-02
1.0183995468e+00 1.3097766902e+00 -1.7326463311e+05 3 1.4453083979e+03 8.6327395360e-02
1.0111726920e+00 1.3820289614e+00 -1.7037525315e+05 3 1.9789882930e+04 8.7427484762e-02
1.0254399637e+00 1.9877759467e+00 -1.4620007615e+05 3 1.1497381649e+04 9.6631832333e-02
1.0883285892e+00 2.3585693833e+00 -1.3279944151e+05 3 5.0756336225e+03 1.0173393043e-01
1.1044074375e+00 2.5012111093e+00 -1.2878307902e+05 3 2.5113672237e+03 1.0326310266e-01
1.1041826480e+00 2.6141295203e+00 -1.2552248002e+05 3 4.5492848530e+04 1.0450452891e-01
7.9702108194e-01 4.3802677602e+00 -7.7158708404e+04 3 1.0115309458e+04 1.2291834929e-01
7.1441197731e-01 4.8185038935e+00 -6.5978512030e+04 3 1.0268144082e+02 1.2717505245e-01
7.1414984826e-01 4.8192640682e+00 -6.5957518575e+04 3 6.9505891754e+03 1.2718304542e-01
6.2623291284e-01 5.0948887867e+00 -5.8255258255e+04 3 5.5156243012e+03 1.3011557348e-01
5.4569354130e-01 5.3565393854e+00 -5.0657394790e+04 3 4.9030187560e+03 1.3300835409e-01
5.5718576678e-01 5.5968649387e+00 -4.4720715208e+04 3 1.3343276015e+04 1.3526866227e-01
5.7697165274e-01 6.0467434436e+00 -3.3422878591e+04 3 6.7439027382e+03 1.3957015670e-01
5.9496479692e-01 6.2982757302e+00 -2.5578686590e+04 3 2.3431106448e+02 1.4255672431e-01
5.9624424845e-01 6.3215797306e+00 -2.4910177285e+04 3 2.5612769742e+04 1.4281125000e-01
5.6761082971e-01 7.2359386216e+00 5.5074326616e+03 3 2.3535109446e+04 1.5439233788e-01
9.8113663591e-02 8.6019437283e+00 3.2753370247e+04 3 5.8066432257e+03 1.6476585794e-01
-1.6482736874e-01 8.8559104909e+00 4.0523328055e+04 3 2.3471776838e+04 1.6772416448e-01
-1.1075586360e+00 9.8251937117e+00 6.8683716574e+04 3 7.6069180819e+03 1.7844585288e-01
-1.4357067549e+00 1.0117762213e+01 7.7783545313e+04 3 5.0179591774e+02 1.8191049087e-01
-1.4843258372e+00 1.0163815702e+01 7.9104181761e+04 3 8.9562027634e+03 1.8241330557e-01
-1.8636143368e+00 1.0469662219e+01 8.8375519266e+04 3 9.2122182477e+02 1.8594324364e-01
-1.9693605756e+00 1.0563313402e+01 9.0998034900e+04 3 5.8100206804e+04 1.8694173162e-01
-4.7171805191e+00 1.2888355070e+01 1.6356449910e+05 3 1.4612034382e+04 2.1457044943e-01
-5.5252870029e+00 1.3064524398e+01 1.7897673958e+05 3 1.7635021297e+04 2.2043845880e-01
-6.3442873812e+00 1.3287417927e+01 1.9544129468e+05 3 6.3992654470e+03 2.2670712424e-01
-6.6664439084e+00 1.3348309449e+01 2.0247536191e+05 3 3.2591462713e+03 2.2938525441e-01
-6.7730139068e+00 1.3367306307e+01 2.0499667487e+05 3 5.9219610945e+03 2.3034521182e-01
-7.0797998401e+00 1.3431800909e+01 2.1230307816e+05 3 3.2147496024e+04 2.3312703084e-01
-8.4598167930e+00 1.3765874206e+01 2.4606206093e+05 3 6.7683596910e+03 2.4598033023e-01
-8.8399521602e+00 1.3873519055e+01 2.5410595545e+05 3 1.3283713597e+04 2.4904294086e-01
-9.5507914103e+00 1.4073778707e+01 2.6984459726e+05 3 1.8417872027e+04 2.5503522916e-01
-1.0580948359e+01 1.4463700375e+01 2.9093634303e+05 3 1.8665967678e+04 2.6306564512e-01
-1.1715186317e+01 1.4768271429e+01 3.1209500418e+05 3 7.0400451406e+03 2.7112153981e-01
0.0000000000e+00 0.0000000000e+00 -3.2000000000e+05 3 2.4428482654e+03 3.0460093763e-02
0.0000000000e+00 0.0000000000e+00 -3.1729567806e+05 3 3.2793482497e+03 3.1489723193e-02
-1.2220612299e-02 -4.9024414503e-03 -3.1244063153e+05 3 9.1682955165e+03 3.3338208373e-02
-2.8191993774e-02 -1.6112782023e-02 -2.9718976544e+05 3 2.6899977033e+04 3.9144744140e-02
3.2947438734e-01 -3.1183548852e-02 -2.7030232849e+05 3 3.0375990318e+04 4.9381749279e-02
9.9616560976e-01 6.8227939691e-03 -2.3751639476e+05 3 7.3923160522e+03 6.1864525719e-02
1.1079861158e+00 5.1379598507e-02 -2.2919523221e+05 3 1.3187689749e+03 6.5032690606e-02
1.1257247666e+00 5.8422585496e-02 -2.2758540296e+05 3 1.6672654496e+04 6.5645610378e-02
1.4160368801e+00 2.1651823198e-01 -2.0652707278e+05 3 5.3707248117e+03 7.3663273498e-02
1.4832794138e+00 2.8259193974e-01 -2.0141373010e+05 3 6.3666472343e+03 7.5610107733e-02
1.5323696083e+00 3.7309050106e-01 -1.9501114455e+05 3 7.8649871771e+03 7.8047803459e-02
1.5715946441e+00 4.8503973061e-01 -1.8907393845e+05 3 9.2743539074e+01 8.0308312643e-02
1.5723478646e+00 4.8648503158e-01 -1.8899529973e+05 3 6.6637464658e+03 8.0338253252e-02
1.6650750221e+00 6.5619672772e-01 -1.8028995544e+05 3 2.1458545266e+04 8.3652693188e-02
2.0066757113e+00 1.1487981392e+00 -1.5404363367e+05 3 1.5397139164e+04 9.3645619595e-02
2.0992574375e+00 1.6741911337e+00 -1.3301087234e+05 3 2.3839290905e+04 1.0165355678e-01
2.2191850049e+00 2.4519510099e+00 -1.0685401104e+05 3 1.9584912539e+04 1.1161242679e-01
2.4107828414e+00 3.2551229912e+00 -8.1305812412e+04 3 4.7268489177e+04 1.2133955947e-01
2.9925851524e+00 4.9850854802e+00 -2.9049222300e+04 3 2.2795456010e+03 1.4123555705e-01
3.0181603071e+00 5.0296108394e+00 -2.7535172485e+04 3 1.7072156219e+03 1.4181201154e-01
3.0568960478e+00 5.0701325926e+00 -2.5748915581e+04 3 4.6900192053e+04 1.4249210545e-01
4.1894495151e+00 6.1976432795e+00 2.5743380471e+04 3 6.7170464568e+03 1.6209712323e-01
4.3915900545e+00 6.3756221336e+00 3.5621207983e+04 3 3.9742031431e+03 1.6585797864e-01
4.4918737333e+00 6.4938803684e+00 4.0487416803e+04 3 1.6531478157e+03 1.6771072503e-01
4.5138201241e+00 6.5344578746e+00 4.2930114420e+04 3 2.5369316423e+04 1.6864075080e-01
4.8427551926e+00 7.0359654197e+00 7.4629761796e+04 3 2.9691546023e+03 1.8070998523e-01
4.8686436147e+00 7.0751732567e+00 7.7280886370e+04 3 1.8428964999e+04 1.8171936720e-01
5.0865056305e+00 7.5744186504e+00 9.7068493620e+04 3 1.2498067460e+04 1.8925324730e-01
5.2568157804e+00 8.0715445084e+00 1.1335116026e+05 3 1.0853464837e+04 1.9545266705e-01
5.4483096213e+00 8.4772406045e+00 1.2867285508e+05 3 3.1435260058e+03 2.0128620971e-01
5.4825855703e+00 8.5534083175e+00 1.3112480456e+05 3 1.3988128166e+03 2.0221975877e-01
5.4907082388e+00 8.5716689358e+00 1.3165955164e+05 3 4.0000549732e+04 2.0242335703e-01
6.2151679790e+00 1.0182395265e+01 1.7711063776e+05 3 2.0778883978e+04 2.1972829009e-01
6.6156595773e+00 1.0527530555e+01 1.9530018056e+05 3 9.9227167343e+03 2.2665373399e-01
6.8130946316e+00 1.0762737808e+01 2.0656586909e+05 3 4.4809601212e+03 2.3094300676e-01
6.9169858025e+00 1.0871531633e+01 2.1256852302e+05 3 7.9620993833e+02 2.3322844386e-01
6.9489886565e+00 1.0906589163e+01 2.1452804892e+05 3 4.7252062413e+03 2.3397450942e-01
7.0376566924e+00 1.1037983760e+01 2.2080648191e+05 3 9.5721241964e+03 2.3636494630e-01
7.1503792181e+00 1.1235865478e+01 2.2990964688e+05 3 2.1966418869e+04 2.3983086569e-01
7.4775006817e+00 1.1778870731e+01 2.5923121818e+05 3 1.8411384181e+04 2.5099469855e-01
7.5647742865e+00 1.2306935414e+01 2.8233770978e+05 3 1.1098669962e+03 2.5979221759e-01
7.5827844731e+00 1.2323638314e+01 2.8329548389e+05 3 3.4159950726e+03 2.6015687864e-01
7.6812105974e+00 1.2405043551e+01 2.8875312411e+05 3 1.5769542361e+04 2.6223481013e-01
7.9178796365e+00 1.2685922068e+01 3.0662333773e+05 3 1.0569459863e+04 2.6903868161e-01
7.9413583684e+00 1.2776184403e+01 3.1315835340e+05 3 7.1652441137e+03 2.7152681165e-01
0.0000000000e+00 0.0000000000e+00 -3.2000000000e+05 3 1.5332927632e+03 3.0460093763e-02
0.0000000000e+00 0.0000000000e+00 -3.1854859581e+05 3 6.7215122906e+03 3.1012693824e-02
-2.5723390636e-03 -2.9155424135e-02 -3.0830090548e+05 3 2.3464490374e+04 3.4914346130e-02
2.5956808051e-02 -9.4613185651e-02 -2.8107480336e+05 3 1.4267571225e+04 4.5280271688e-02
7.9241215268e-02 -8.6277357357e-02 -2.6472575570e+05 3 9.5744169730e+03 5.1504925203e-02
3.3916927986e-02 -2.6183358576e-01 -2.5433921304e+05 3 2.5143700876e+03 5.5459445412e-02
3.1956481210e-02 -3.2443079902e-01 -2.4834503380e+05 3 5.1504179880e+02 5.7741639476e-02
3.7788271700e-02 -3.3675140070e-01 -2.4726604385e+05 3 6.9496978608e+03 5.8152448800e-02
7.3037329171e-02 -4.0001780092e-01 -2.4000843928e+05 3 5.8145640645e+03 6.0915673669e-02
9.8179166926e-02 -4.3512615108e-01 -2.3579614794e+05 3 1.9148701786e+04 6.2519441002e-02
9.8713574786e-02 -5.7814074719e-01 -2.1176738743e+05 3 6.0196482486e+03 7.1668035444e-02
7.3627224753e-02 -6.6582537859e-01 -2.0331196629e+05 3 6.7829901141e+03 7.4887312390e-02
4.6262975330e-02 -7.7742194488e-01 -1.9591145563e+05 3 9.6053313381e+03 7.7704947915e-02
1.9968987033e-02 -9.2844515407e-01 -1.8487926497e+05 3 1.0113218426e+03 8.1905292523e-02
2.9216523069e-02 -9.4359374406e-01 -1.8343708874e+05 3 3.3997037310e+03 8.2454380006e-02
9.3228293059e-02 -9.9083045606e-01 -1.7841938443e+05 3 5.2098268235e+03 8.4364797619e-02
1.9425378611e-01 -1.0258496086e+00 -1.7181051602e+05 3 1.1556101172e+03 8.6881027833e-02
2.2712046800e-01 -1.0426371043e+00 -1.6980771062e+05 3 1.8740427367e+04 8.7643566823e-02
5.9188745162e-01 -1.2096031640e+00 -1.5015920570e+05 3 4.2210147605e+03 9.5124449076e-02
6.9181164116e-01 -1.2670030004e+00 -1.4481251409e+05 3 9.6915984482e+03 9.7160124480e-02
8.2546739757e-01 -1.3191050402e+00 -1.3741017036e+05 3 1.9306905778e+03 9.9978459873e-02
9.6394830701e-01 -1.4374430383e+00 -1.3283837203e+05 3 1.2095033878e+03 1.0171911266e-01
1.0289163091e+00 -1.4942489111e+00 -1.3069977879e+05 3 7.7814606905e+03 1.0253335427e-01
1.3156581544e+00 -1.7522240163e+00 -1.2184661464e+05 3 2.1079888045e+04 1.0590408175e-01
2.0870217819e+00 -2.5217784030e+00 -9.6113476364e+04 3 7.3275847523e+03 1.1570164138e-01
2.4340862141e+00 -2.8388592182e+00 -8.5355579680e+04 3 2.1608491443e+03 1.1979757234e-01
2.5123292988e+00 -2.9211168382e+00 -8.2761298480e+04 3 9.9287991198e+03 1.2078531167e-01
2.7566279812e+00 -3.2056111115e+00 -7.4287171257e+04 3 2.3637636252e+04 1.2401172731e-01
3.6406928492e+00 -4.0830767893e+00 -4.7827948257e+04 3 3.4885883777e+04 1.3408573930e-01
4.8863031408e+00 -5.8493146956e+00 -7.9293473926e+03 3 4.0092682930e+03 1.4927662668e-01
5.1701043074e+00 -6.1893626466e+00 -8.4457819404e+02 3 1.9375054642e+04 1.5197406385e-01
6.0116998648e+00 -7.1716444541e+00 2.0097452325e+04 3 8.4431920424e+02 1.5994748041e-01
6.0554934907e+00 -7.2180924352e+00 2.0986517412e+04 3 3.8839753448e+03 1.6028598092e-01
6.2896738762e+00 -7.4804396175e+00 2.6052975722e+04 3 1.7349336253e+04 1.6221497219e-01
7.0838661805e+00 -8.4138820113e+00 4.3983812361e+04 3 2.4187117462e+02 1.6904191657e-01
7.1044365211e+00 -8.4376175742e+00 4.4469203968e+04 3 1.8806639711e+04 1.6922672346e-01
8.1110050457e+00 -9.6320763919e+00 6.7978926237e+04 3 1.7153849732e+04 1.7817776123e-01
8.8456870794e+00 -1.0430173711e+01 8.4219405017e+04 3 4.9405870670e+03 1.8436112514e-01
9.1376235829e+00 -1.0712943532e+01 9.0312395455e+04 3 3.0435788802e+04 1.8668095724e-01
1.0691599845e+01 -1.2195632617e+01 1.2266786975e+05 3 1.6987186209e+04 1.9899991181e-01
1.1263314320e+01 -1.2580985075e+01 1.3940809059e+05 3 1.3446733226e+04 2.0537355000e-01
1.1749850396e+01 -1.2864556768e+01 1.5151945030e+05 3 2.1636834447e+03 2.0998480583e-01
1.1853397659e+01 -1.2942450540e+01 1.5436869100e+05 3 5.3423153854e+03 2.1106962068e-01
1.2102139118e+01 -1.3141652576e+01 1.6169018896e+05 3 2.3545341893e+04 2.1385719492e-01
1.3014533292e+01 -1.4025336038e+01 1.8996563281e+05 3 5.3569855205e+03 2.2462273835e-01
1.3146110626e+01 -1.4095574457e+01 1.9394532198e+05 3 5.6097531051e+03 2.2613795869e-01
1.3320749942e+01 -1.4169084826e+01 1.9944722266e+05 3 5.7413319350e+03 2.2823274355e-01
1.3522258646e+01 -1.4227939920e+01 2.0570898296e+05 3 3.2919905021e+03 2.3061683632e-01
1.3679019463e+01 -1.4302734222e+01 2.1062414221e+05 3 8.8677229743e+02 2.3248822645e-01
1.3735892142e+01 -1.4330655356e+01 2.1235845662e+05 3 1.5020560024e+04 2.3314854672e-01
1.4239757294e+01 -1.4572357643e+01 2.2835628016e+05 3 4.1579745806e+04 2.3923953409e-01
1.6058922009e+01 -1.5330985875e+01 2.8033255931e+05 3 8.9482341429e+03 2.5902890790e-01
1.6466566934e+01 -1.5464005181e+01 2.8928973775e+05 3 3.4077777379e+03 2.6243925258e-01
1.6705632717e+01 -1.5554208261e+01 2.9429313971e+05 3 8.8936214532e+03 2.6434424164e-01
1.7331050806e+01 -1.5863835310e+01 3.0763297070e+05 3 1.2434429010e+04 2.6942323259e-01
0.0000000000e+00 0.0000000000e+00 -3.2000000000e+05 3 1.9040904527e+04 3.0460093763e-02
0.0000000000e+00 0.0000000000e+00 -2.9956272224e+05 3 1.6220792979e+03 3.8241276306e-02
-9.4430355145e-04 -7.3639279026e-03 -2.9708208032e+05 3 1.2122865034e+04 3.9185743162e-02
7.4898255499e-03 -5.4986171428e-02 -2.8618909333e+05 3 2.1918117289e+04 4.3333083187e-02
-9.5835048241e-02 -1.9454962131e-01 -2.5939459744e+05 3 2.2248688228e+03 5.3534683515e-02
-9.2575254529e-02 -1.9819508149e-01 -2.5748142389e+05 3 1.5457292250e+04 5.4263095665e-02
-7.9851421376e-02 -2.1935124078e-01 -2.4172449779e+05 3 9.4487745560e+03 6.0262309291e-02
-4.0379632831e-02 -1.4698566902e-01 -2.3233962344e+05 3 4.9751652807e+03 6.3835460231e-02
-2.4092936210e-03 -1.0240090949e-01 -2.2539519302e+05 3 5.6826821127e+03 6.6479448863e-02
4.5158382802e-02 -9.0924707701e-02 -2.1875561236e+05 3 1.4876513102e+04 6.9007370799e-02
1.3588149518e-01 -4.3581823977e-02 -2.0621140004e+05 3 1.6285571668e+03 7.3783394060e-02
1.4348900407e-01 -4.4298713695e-02 -2.0498500468e+05 3 1.0333487686e+03 7.4250326048e-02
1.5615014727e-01 -4.6211097217e-02 -2.0341222150e+05 3 6.9467628929e+03 7.4849140117e-02
2.0576709921e-01 -6.3652914966e-02 -1.9736457306e+05 3 3.5137221747e+03 7.7151693371e-02
2.2966919204e-01 -6.2503654126e-02 -1.9165065048e+05 3 2.8945615584e+03 7.9327185651e-02
2.1194392412e-01 -8.3763948690e-02 -1.8787679039e+05 3 2.5542511890e+03 8.0764028486e-02
2.3161364489e-01 -9.1127565109e-02 -1.8382897813e+05 3 3.5047189900e+03 8.2305174744e-02
2.5331531504e-01 -1.1186986994e-01 -1.7948069889e+05 3 3.3270425803e+04 8.3960719521e-02
4.2627286796e-01 -3.5698512480e-01 -1.4378285147e+05 3 4.6008605881e+03 9.7552162193e-02
4.7330638539e-01 -3.5973611838e-01 -1.3784705547e+05 3 2.4728424317e+04 9.9812132037e-02
9.4587729683e-01 -2.3591878365e-01 -1.0398728955e+05 3 2.1391653222e+03 1.1270375701e-01
9.5669958936e-01 -2.1935644478e-01 -1.0206822615e+05 3 8.4968431876e+03 1.1343441333e-01
9.7985140676e-01 -1.6798000214e-01 -9.5602917395e+04 3 9.9295537346e+01 1.1589598852e-01
9.8263711385e-01 -1.5886271098e-01 -9.4543036882e+04 3 8.2500678894e+03 1.1629952313e-01
1.0276814952e+00 -2.9276663789e-02 -8.1633122199e+04 3 1.0465230715e+02 1.2121479179e-01
1.0279095418e+00 -2.8729356395e-02 -8.1583534380e+04 3 1.2262447155e+04 1.2123367166e-01
1.0882651724e+00 8.4163875810e-02 -7.0950027400e+04 3 1.0783638103e+04 1.2528223051e-01
1.1608926122e+00 2.5877904448e-01 -6.1057637752e+04 3 1.6732739837e+03 1.2904861986e-01
1.1714732620e+00 2.8100035014e-01 -5.9524513499e+04 3 2.2716168344e+03 1.2963233562e-01
1.1984359617e+00 3.2450526980e-01 -5.6385854213e+04 3 6.9521525541e+03 1.3082733662e-01
1.2440451981e+00 4.0602292839e-01 -5.0447158925e+04 3 3.7639185790e+03 1.3308841254e-01
1.2718482114e+00 4.5159595841e-01 -4.5639465243e+04 3 1.7531377204e+03 1.3491887589e-01
1.3040977139e+00 4.7374867110e-01 -4.2448243343e+04 3 2.6912980775e+04 1.3613388986e-01
1.5794453646e+00 6.9054833042e-01 -1.4804311449e+04 3 6.3908475018e+03 1.4665893815e-01
1.6030544816e+00 6.1242091169e-01 -6.4820446412e+03 3 2.4056171040e+03 1.4982752810e-01
1.6113229861e+00 5.9884676244e-01 -5.0320953946e+03 3 1.1271276145e+04 1.5037957661e-01
1.6750678794e+00 5.0748165128e-01 7.9235633767e+03 3 3.4572397497e+03 1.5531226816e-01
1.7063842263e+00 4.6147404485e-01 1.3181742301e+04 3 1.7386879801e+04 1.5731424884e-01
1.8350751647e+00 2.7664814374e-01 3.2839960915e+04 3 2.0816860500e+04 1.6479885073e-01
2.0168859579e+00 1.5760847380e-01 5.3138293350e+04 3 3.9854979819e+04 1.7252716876e-01
2.5354857809e+00 2.9207510809e-01 9.6780268254e+04 3 2.8704618228e+04 1.8914327095e-01
3.2232320578e+00 4.6659758821e-01 1.2242390066e+05 3 1.4466801394e+04 1.9890674822e-01
3.7699524094e+00 7.4307344470e-01 1.4364463891e+05 3 3.0998892241e+04 2.0698626884e-01
4.3653776265e+00 1.2206084665e+00 1.7094406386e+05 3 7.9410483625e+03 2.1738017198e-01
4.5216312272e+00 1.3161511234e+00 1.7729245344e+05 3 8.3482362397e+03 2.1979724001e-01
4.7827728974e+00 1.4968732978e+00 1.8729626747e+05 3 4.4507850152e+03 2.2360606469e-01
4.8852165931e+00 1.5599166984e+00 1.9090321737e+05 3 1.0713620975e+04 2.2497936500e-01
5.2170341648e+00 1.7820943872e+00 2.0289417830e+05 3 1.1794654378e+04 2.2954477123e-01
5.5813197366e+00 2.0361290873e+00 2.1650039041e+05 3 3.5308143677e+03 2.3472516452e-01
5.7234735656e+00 2.1613481660e+00 2.2217475001e+05 3 8.0857453861e+03 2.3688560551e-01
5.9289436481e+00 2.3873833840e+00 2.3092382419e+05 3 6.6749775874e+03 2.4021670562e-01
6.1932072118e+00 2.7178039497e+00 2.4255004895e+05 3 9.2236846367e+03 2.4464324510e-01
6.3933503163e+00 3.0005461120e+00 2.5266036865e+05 3 1.1890626465e+04 2.4849262308e-01
6.6090473544e+00 3.3873192199e+00 2.6707476009e+05 3 9.1282125186e+03 2.5398072321e-01
6.8158181704e+00 3.7158090581e+00 2.7907658322e+05 3 1.1260288475e+03 2.5855026860e-01
6.8709718641e+00 3.7877104087e+00 2.8206110997e+05 3 8.3410532333e+03 2.5968659028e-01
7.0263964502e+00 3.9924273545e+00 2.8948845546e+05 3 8.6500070111e+03 2.6251446043e-01
7.2302180019e+00 4.3193969774e+00 3.0128232352e+05 3 1.2155859338e+04 2.6700483054e-01
7.4365857107e+00 4.7191708426e+00 3.1433629311e+05 3 4.5348283822e+03 2.7197496934e-01
0.0000000000e+00 0.0000000000e+00 -3.2000000000e+05 3 1.0476075322e+04 3.0460093763e-02
0.0000000000e+00 0.0000000000e+00 -3.1012098543e+05 3 1.3244367897e+04 3.4221378246e-02
-3.4183315167e-02 -4.9965180725e-02 -2.9663638423e+05 3 1.9925061519e+04 3.9355435668e-02
-1.0941271069e-01 -3.6034395119e-01 -2.7064025717e+05 3 2.2875885301e+04 4.9253068219e-02
-1.5536285582e-01 -6.1875563763e-01 -2.4793664180e+05 3 2.6161670139e+04 5.7897128519e-02
-1.3714741495e-01 -9.3381481475e-01 -2.2220917306e+05 3 2.3300379731e+04 6.7692477846e-02
-9.5972597246e-02 -1.0980065016e+00 -1.9519823847e+05 3 3.6048731896e+03 7.7976490420e-02
-8.1630925068e-02 -1.1143948369e+00 -1.9204540339e+05 3 4.8931047689e+03 7.9176885887e-02
-5.7491595856e-02 -1.1259966796e+00 -1.8690447456e+05 3 1.5711363832e+04 8.1134218851e-02
7.0923021751e-02 -1.1643431381e+00 -1.6621165153e+05 3 1.9284658245e+03 8.9012707063e-02
6.2642647748e-02 -1.1888568418e+00 -1.6387222909e+05 3 2.6496787171e+03 8.9903408994e-02
4.6050639573e-02 -1.2216352146e+00 -1.5997948916e+05 3 1.4687002795e+03 9.1385514582e-02
2.6122235624e-02 -1.2405098300e+00 -1.5721428911e+05 3 2.2445359117e+03 9.2438325364e-02
9.5267236107e-03 -1.2544890467e+00 -1.5493805353e+05 3 6.6850427365e+03 9.3304969862e-02
-5.4730168575e-02 -1.3111188295e+00 -1.4749445932e+05 3 2.1888846375e+04 9.6139013160e-02
-5.4966099780e-01 -1.5469647622e+00 -1.2159666013e+05 3 2.2752283703e+04 1.0599923505e-01
-9.7415501688e-01 -1.9992256865e+00 -9.4207031028e+04 3 2.7931593595e+03 1.1642745342e-01
-1.0264935024e+00 -2.0574788341e+00 -9.0799441486e+04 3 1.1491349713e+03 1.1772484583e-01
-1.0404667871e+00 -2.0679699993e+00 -8.9920044260e+04 3 1.2985905208e+03 1.1805966413e-01
-1.0528992179e+00 -2.0785244948e+00 -8.9124626859e+04 3 2.6888477912e+04 1.1836250829e-01
-1.6344239984e+00 -2.5687685507e+00 -5.4074790341e+04 3 8.6527758749e+03 1.3170724804e-01
-1.7450912089e+00 -2.6757089593e+00 -4.5795509641e+04 3 1.1443950372e+04 1.3485947032e-01
-1.9325385759e+00 -2.8054248451e+00 -3.4632700954e+04 3 2.3656338485e+03 1.3910955662e-01
-2.0568020013e+00 -2.8775079277e+00 -2.8604340319e+04 3 4.4328216815e+03 1.4140477254e-01
-2.1528323158e+00 -2.9375354115e+00 -2.3947618242e+04 3 5.5335446122e+03 1.4317775590e-01
-2.2796543628e+00 -3.0359040241e+00 -1.7869580853e+04 3 4.2371306741e+02 1.4549188578e-01
-2.2909434026e+00 -3.0422265708e+00 -1.7407514200e+04 3 2.0167036755e+04 1.4566781137e-01
-2.9093771198e+00 -3.3699451837e+00 8.6920383722e+03 3 5.0826242106e+04 1.5560486104e-01
-3.9745030174e+00 -3.7141396871e+00 5.6345274777e+04 3 4.0490125258e+03 1.7374818696e-01
-4.1172479610e+00 -3.7054720118e+00 6.1163203982e+04 3 6.7220868512e+03 1.7558254936e-01
-4.3390597009e+00 -3.6475319917e+00 6.9341574790e+04 3 9.9239192449e+03 1.7869635536e-01
-4.5365126587e+00 -3.6238668762e+00 7.8678915989e+04 3 4.8452305514e+02 1.8225142420e-01
-4.5654628003e+00 -3.6168819650e+00 7.9691182574e+04 3 1.3509825855e+04 1.8263683149e-01
-5.0177739134e+00 -3.4790633708e+00 9.5383532870e+04 3 4.1308763044e+03 1.8861148920e-01
-5.1792965335e+00 -3.4108718631e+00 1.0128812487e+05 3 1.3179622161e+03 1.9085958593e-01
-5.2152491773e+00 -3.3969983238e+00 1.0266414141e+05 3 5.7023272569e+03 1.9138348639e-01
-5.3926617409e+00 -3.3314618367e+00 1.0976321053e+05 3 3.2470607233e+03 1.9408636498e-01
-5.4796518066e+00 -3.3021987014e+00 1.1250587448e+05 3 4.5748926029e+04 1.9513059884e-01
-7.3307849625e+00 -2.5354407719e+00 1.6911640731e+05 3 1.9856850150e+02 2.1668432879e-01
-7.3526041141e+00 -2.5298386979e+00 1.6955000116e+05 3 6.6492861009e+03 2.1684941413e-01
-7.6431403089e+00 -2.4483329446e+00 1.7519520798e+05 3 2.6088976589e+04 2.1899875491e-01
-9.5335813616e+00 -1.6421864418e+00 2.1124875299e+05 3 7.9821335527e+02 2.3272569006e-01
-9.5660242436e+00 -1.6248354711e+00 2.1191151033e+05 3 1.6480975675e+02 2.3297802667e-01
-9.5854681452e+00 -1.6143373729e+00 2.1232127680e+05 3 5.3746624942e+04 2.3313404016e-01
-1.2255654497e+01 -3.0966388122e-01 2.6635902116e+05 3 2.0970483517e+03 2.5370824014e-01
-1.2343591394e+01 -2.7155828902e-01 2.6855413377e+05 3 1.3015519926e+03 2.5454400245e-01
-1.2398728776e+01 -2.4561263119e-01 2.6987421041e+05 3 2.3690595244e+04 2.5504660552e-01
-1.3312029587e+01 1.4708302283e-01 2.9204676205e+05 3 7.5628202279e+03 2.6348853446e-01
-1.3525353266e+01 2.2709680035e-01 2.9622894060e+05 3 1.4157811278e+03 2.6508084843e-01
-1.3627888125e+01 2.6565158315e-01 2.9826240639e+05 3 1.6269356831e+04 2.6585506604e-01
0.0000000000e+00 0.0000000000e+00 -3.2000000000e+05 3 9.2970306604e+03 3.0460093763e-02
0.0000000000e+00 0.0000000000e+00 -3.1024716749e+05 3 6.6892153622e+03 3.4173336348e-02
-4.3927815488e-03 4.0698557705e-02 -2.9942499415e+05 3 9.2998297210e+02 3.8293714678e-02
-1.8545559986e-02 5.3143637302e-02 -2.9785600931e+05 3 3.5550683230e+02 3.8891082098e-02
-1.9539739863e-02 5.4025195401e-02 -2.9775416511e+05 3 1.7132507142e+04 3.8929857751e-02
-2.0280752401e-01 1.9532323463e-01 -2.7840008886e+05 3 1.6746974200e+04 4.6298632002e-02
-2.4129096263e-01 4.8167747565e-01 -2.6226361183e+05 3 2.3135089403e+03 5.2442354714e-02
-2.4513078714e-01 5.1722850149e-01 -2.6053311085e+05 3 1.0024751799e+04 5.3101217254e-02
-2.5957838867e-01 7.3298214085e-01 -2.5000156507e+05 3 1.6365674794e+04 5.7110947010e-02
